_id,system,file,start,end,constraint_text,poorly_written,context,sentence,operands,constraint_type,discourse_pattern,filter
637efb0ca907ec96a46a9b08,jabref-5.0,en__setup__bibtexkeypatterns.md,2814,2835,two authors,well-written,"* **\[`authEtAl`\]**: The last name of the first author, and the last name of the second author if there are two authors or ""EtAl"" if there are more than two. This is similar to `auth.etal`. The difference is that the au","**\[`authEtAl`\]**: The last name of the first author, and the last name of the second author if there are two authors or “EtAl” if there are more than two.","authors, 2",value-comparison,CD_NP,null
637efb0ca907ec96a46a9b0e,jabref-5.0,en__setup__bibtexkeypatterns.md,3080,3099,one author,well-written,"more than 2 authors ""EtAl"" instead of "".etal"" is appended.
  * **\[`authshort`\]**: The last name if one author is given; the first character of up to three authors' last names if more than one author is given. A plus ch",**\[`authshort`\]**: The last name if one author is given; the first character of up to three authors' last names if more than one author is given.,"author, 1",value-comparison,CD_NP,null
637efb0ca907ec96a46a9b0b,jabref-5.0,en__setup__bibtexkeypatterns.md,4658,4677,three editors',well-written,"more than two.
  * **\[`edtrshort`\]**: The last name if one editor is given; the first character of up to three editors' last names if more than one editor is given. A plus character is added, if there are more than thr",**\[`edtrshort`\]**: The last name if one editor is given; the first character of up to three editors' last names if more than one editor is given.,"editors, 3",value-comparison,CD_NP,null
637efb0ca907ec96a46a9b0c,jabref-5.0,en__setup__bibtexkeypatterns.md,4693,4713,one editor,well-written,"**: The last name if one editor is given; the first character of up to three editors' last names if more than one editor is given. A plus character is added, if there are more than three editors.
  * **\[`edtrForeIni`\]**:",**\[`edtrshort`\]**: The last name if one editor is given; the first character of up to three editors' last names if more than one editor is given.,"editor, 1",value-comparison,CD_NP,null
637efb0da907ec96a46aa0ac,jedit-5.6pre0,jedit5.5.0manual-a4.txt,260633,260665,• AT_LINE_START - If set to TRUE,well-written,null,"• AT_LINE_START - If set to TRUE, the sequence will only be highlighted if it occurs at the
  beginning of a line.","AT_LINE_START, TRUE",binary-value,NP_SET_TO_BINARY_VALUE,null
637efb0ca907ec96a46a98b4,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,25524,25560,"a higher version request is received,",span-multiple-sentences,"Since the protocol version indicates the protocol capability of the sender, a proxy/gateway must never send a message with a version indicator which is greater than its native version; if a higher version request is received, the proxy/gateway must either downgrade the request version or respond with an error.","if a higher version request is received, the proxy/gateway must either downgrade the request version or respond with an error.","version, request",value-comparison,null,null
637efb0ca907ec96a46a98b5,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,28727,28745,port 80 is assumed.,unclear-reference,"If the port is empty or not given, port 80 is assumed","If the port is empty or not given, port 80 is assumed","port, 80",concrete-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46aa0d9,jedit-5.6pre0,jedit5.5.0manual-a4.txt,258363,258395,• AT_LINE_START - If set to TRUE,well-written,null,"• AT_LINE_START - If set to TRUE, the sequence will only be highlighted if it occurs at the
  beginning of a line.","AT_LINE_START, TRUE",binary-value,NP_SET_TO_BINARY_VALUE,null
637efb0ca907ec96a46a98b8,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,58952,58995,other responses must include an entity body,unclear-reference,"For response messages, whether or not an entity body is included with a message
  is dependent on both the request method and the response code. All responses to
  the HEAD request method must not include a body, even though the presence of
  entity header fields may lead one to believe they do. All 1xx (informational),
  204 (no content), and 304 (not modified) responses must not include a body. All
  other responses must include an entity body or a Content-Length header field
  defined with a value of zero (0).","All
  other responses must include an entity body or a Content-Length header field
  defined with a value of zero (0).","responses, other",binary-value,null,null
637efb0da907ec96a46aa0dc,jedit-5.6pre0,jedit5.5.0manual-a4.txt,259470,259502,• AT_LINE_START - If set to TRUE,well-written,null,"• AT_LINE_START - If set to TRUE, the sequence will only be highlighted if it occurs at the
  beginning of a line.","AT_LINE_START, TRUE",binary-value,NP_SET_TO_BINARY_VALUE,null
637efb0da907ec96a46aa0ce,jedit-5.6pre0,jedit5.5.0manual-a4.txt,250609,250641,• AT_LINE_START - If set to TRUE,well-written,null,"• AT_LINE_START - If set to TRUE, the span will only be highlighted if the start sequence occurs
  at the beginning of a line.","AT_LINE_START, TRUE",binary-value,NP_SET_TO_BINARY_VALUE,null
637efb0da907ec96a46aa0d5,jedit-5.6pre0,jedit5.5.0manual-a4.txt,255408,255440,• AT_LINE_START - If set to TRUE,well-written,null,"• AT_LINE_START - If set to TRUE, the span will only be highlighted if the start sequence occurs
  at the beginning of a line.","AT_LINE_START, TRUE",binary-value,NP_SET_TO_BINARY_VALUE,null
637efb0da907ec96a46aa0ad,jedit-5.6pre0,jedit5.5.0manual-a4.txt,260757,260793,• AT_WHITESPACE_END - If set to TRUE,well-written,null,"• AT_WHITESPACE_END - If set to TRUE, the sequence will only be highlighted if it is the first
  non-whitespace text in the line.","AT_WHITESPACE_END, TRUE",binary-value,NP_SET_TO_BINARY_VALUE,null
637efb0ca907ec96a46a98bf,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,24958,25004,a message in the same protocol version used by the client,unclear-reference,respond appropriately with a message in the same protocol version used by the client.,"respond appropriately with a message in the same protocol version used by
  the client.",null,value-comparison,null,null
637efb0ca907ec96a46a98c0,apache-ant-1.10.6,install.html.txt,214101,214291,"* system—store in Ant's lib directory (Recommended) * user—store in the user's home directory * optional—store in Ant's source code lib/optional directory, used when building Ant source code",span-multiple-sentences,"where option is one of the following, as described above:
  
  
 

  system—store in Ant's lib directory (Recommended)
  user—store in the user's home directory
  optional—store in Ant's source code lib/optional directory, used when building Ant source code","where option is one of the following, as described above:
  
  
 

  system—store in Ant's lib directory (Recommended)
  user—store in the user's home directory
  optional—store in Ant's source code lib/optional directory, used when building Ant source code","system, user, optional",categorical-value,null,null
637efb0ca907ec96a46a98c1,jedit-5.6pre0,jedit5.5.0manual-a4.txt,32860,32891,"another copy is already running,",unclear-reference,"If jEdit is started while another copy is already running, control is transferred to the running copy, and a second instance is not loaded. This saves time and memory if jEdit is started multiple times. Communication between instances of jEdit is implemented using TCP/IP sockets; the initial instance is known as the server, and subsequent invocations are clients.","If jEdit is started while another copy is already running, control is transferred to the running copy,
  and a second instance is not loaded.","copy, running",binary-value,null,null
637efb0da907ec96a46aa0da,jedit-5.6pre0,jedit5.5.0manual-a4.txt,258485,258521,• AT_WHITESPACE_END - If set to TRUE,well-written,null,"• AT_WHITESPACE_END - If set to TRUE, the sequence will only be highlighted if it is the first
  non-whitespace text in the line.","AT_WHITESPACE_END, TRUE",binary-value,NP_SET_TO_BINARY_VALUE,null
637efb0ca907ec96a46a98c3,jedit-5.6pre0,jedit5.5.0manual-a4.txt,35052,35066,invalid packet.,unclear-reference,"Not only does the edit server pick a random TCP port number on startup, it also requires that clients provide an authorization key; a randomly-generated number only accessible to processes running on the local machine. So not only will ""bad guys"" have to guess a 64-bit integer, they will need to get it right on the first try; the edit server shuts itself off upon receiving an invalid packet.","So not only will “bad guys” have to guess a 64-
  bit integer, they will need to get it right on the first try; the edit server shuts itself off upon
  receiving an invalid packet.","packet, invalid",binary-value,null,null
637efb0ca907ec96a46a98c4,jedit-5.6pre0,jedit5.5.0manual-a4.txt,35969,35981,Default is 7.,null,-log=level | Set the minimum log level to an integer between 1 and 9. Default is 7,Default is 7.,null,concrete-value,null,table
637efb0da907ec96a46aa0dd,jedit-5.6pre0,jedit5.5.0manual-a4.txt,259592,259629,"• AT_WHITESPACE_END - If set to TRUE,",well-written,null,"• AT_WHITESPACE_END - If set to TRUE, the sequence will only be highlighted if it is the first
  non-whitespace text in the line.","AT_WHITESPACE_END, TRUE",binary-value,NP_SET_TO_BINARY_VALUE,null
637efb0da907ec96a46aa0d6,jedit-5.6pre0,jedit5.5.0manual-a4.txt,255542,255578,• AT_WHITESPACE_END - If set to TRUE,well-written,null,"• AT_WHITESPACE_END - If set to TRUE, the span will only be highlighted if the sequence is the
  first non-whitespace text in the line.","AT_WHITESPACE_END, TRUE",binary-value,NP_SET_TO_BINARY_VALUE,null
637efb0da907ec96a46aa0cf,jedit-5.6pre0,jedit5.5.0manual-a4.txt,250747,250783,• AT_WHITESPACE_END - If set to TRUE,well-written,null,"• AT_WHITESPACE_END - If set to TRUE, the span will only be highlighted if the start sequence
  is the first non-whitespace text in the line.","AT_WHITESPACE_END, TRUE",binary-value,NP_SET_TO_BINARY_VALUE,null
637efb0ca907ec96a46a98ca,jedit-5.6pre0,jedit5.5.0manual-a4.txt,51947,51962,"""G"", ""E"" or ""V"")",unclear-reference,"The statusbar shows you which BufferSet scope is active (look for the letter ""G"", ""E"" or ""V""). Double-clicking on that will allow you to change the scope without going into global options.","The statusbar shows you which BufferSet scope is active (look for the letter ""G"", ""E"" or ""V"").","BufferSet, {G,E,V}",categorical-value,null,null
637efb0ca907ec96a46a98cb,jedit-5.6pre0,jedit5.5.0manual-a4.txt,61159,61189,"a repeat count greater than 20,",GUI-related,"If you specify a repeat count greater than 20, a confirmation dialog box will be displayed, asking if you really want to perform the action. This prevents you from hanging jEdit by executing a command too many times.","If you specify a repeat count greater than 20, a confirmation dialog box will be displayed, asking
  if you really want to perform the action.","repeat count, 20",value-comparison,null,null
637efb0ca907ec96a46a98cd,jedit-5.6pre0,jedit5.5.0manual-a4.txt,62931,62973,Files that you do not have write access to,unclear-reference,"Files that you do not have write access to are opened in read-only mode, where editing is not permitted.","Note
  Files that you do not have write access to are opened in read-only mode, where editing is
  not permitted.","Files that you do not have write access to, true",binary-value,null,null
